file,category,status,note
components/sandbox/SandboxDoctorSection.tsx,tui-component,covered-by-rust-equivalent,TUI component SandboxDoctorSection
components/sandbox/SandboxOverridesTab.tsx,tui-component,covered-by-rust-equivalent,TUI component SandboxOverridesTab
components/sandbox/SandboxSettings.tsx,tui-component,covered-by-rust-equivalent,TUI component SandboxSettings
components/shell/ExpandShellOutputContext.tsx,tui-component,covered-by-rust-equivalent,TUI component ExpandShellOutputContext
components/shell/OutputLine.tsx,tui-component,covered-by-rust-equivalent,TUI component OutputLine
components/shell/ShellProgressMessage.tsx,tui-component,covered-by-rust-equivalent,TUI component ShellProgressMessage
components/shell/ShellTimeDisplay.tsx,tui-component,covered-by-rust-equivalent,TUI component ShellTimeDisplay
components/skills/SkillsMenu.tsx,tui-component,covered-by-rust-equivalent,TUI component SkillsMenu
components/tasks/AsyncAgentDetailDialog.tsx,tui-component,covered-by-rust-equivalent,TUI component AsyncAgentDetailDialog
components/tasks/BackgroundTask.tsx,tui-component,covered-by-rust-equivalent,TUI component BackgroundTask
components/tasks/BackgroundTaskStatus.tsx,tui-component,covered-by-rust-equivalent,TUI component BackgroundTaskStatus
components/tasks/BackgroundTasksDialog.tsx,tui-component,covered-by-rust-equivalent,TUI component BackgroundTasksDialog
components/tasks/DreamDetailDialog.tsx,tui-component,covered-by-rust-equivalent,TUI component DreamDetailDialog
components/tasks/InProcessTeammateDetailDialog.tsx,tui-component,covered-by-rust-equivalent,TUI component InProcessTeammateDetailDialog
components/tasks/RemoteSessionDetailDialog.tsx,tui-component,covered-by-rust-equivalent,TUI component RemoteSessionDetailDialog
components/tasks/RemoteSessionProgress.tsx,tui-component,covered-by-rust-equivalent,TUI component RemoteSessionProgress
components/tasks/ShellDetailDialog.tsx,tui-component,covered-by-rust-equivalent,TUI component ShellDetailDialog
components/tasks/ShellProgress.tsx,tui-component,covered-by-rust-equivalent,TUI component ShellProgress
components/tasks/renderToolActivity.tsx,tui-component,covered-by-rust-equivalent,TUI component renderToolActivity
components/tasks/taskStatusUtils.tsx,tui-component,covered-by-rust-equivalent,TUI component taskStatusUtils
components/teams/TeamStatus.tsx,tui-component,covered-by-rust-equivalent,TUI component TeamStatus
components/teams/TeamsDialog.tsx,tui-component,covered-by-rust-equivalent,TUI component TeamsDialog
components/ui/OrderedList.tsx,tui-component,covered-by-rust-equivalent,TUI component OrderedList
components/ui/OrderedListItem.tsx,tui-component,covered-by-rust-equivalent,TUI component OrderedListItem
components/ui/TreeSelect.tsx,tui-component,covered-by-rust-equivalent,TUI component TreeSelect
components/wizard/WizardDialogLayout.tsx,tui-component,covered-by-rust-equivalent,TUI component WizardDialogLayout
components/wizard/WizardNavigationFooter.tsx,tui-component,covered-by-rust-equivalent,TUI component WizardNavigationFooter
components/wizard/WizardProvider.tsx,tui-component,covered-by-rust-equivalent,TUI component WizardProvider
components/wizard/index.ts,tui-component,covered-by-rust-equivalent,TUI component index
components/wizard/useWizard.ts,tui-component,covered-by-rust-equivalent,TUI component useWizard
constants/apiLimits.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/betas.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/common.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/cyberRiskInstruction.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/errorIds.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/figures.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/files.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/github-app.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/keys.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/messages.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/oauth.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/outputStyles.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/product.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/prompts.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/spinnerVerbs.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/system.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/systemPromptSections.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/toolLimits.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/tools.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/turnCompletionVerbs.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
constants/xml.ts,constants,covered-by-rust-equivalent,constants embedded in Rust modules
context/QueuedMessageContext.tsx,context,covered-by-rust-equivalent,context/QueuedMessageContext
context/fpsMetrics.tsx,context,covered-by-rust-equivalent,context/fpsMetrics
context/mailbox.tsx,context,needs-port,context/mailbox
context/modalContext.tsx,context,covered-by-rust-equivalent,context/modalContext
context/notifications.tsx,context,covered-by-rust-equivalent,context/notifications
context/overlayContext.tsx,context,covered-by-rust-equivalent,context/overlayContext
context/promptOverlayContext.tsx,context,covered-by-rust-equivalent,context/promptOverlayContext
context/stats.tsx,context,covered-by-rust-equivalent,context/stats
context/voice.tsx,context,covered-by-rust-equivalent,context/voice
context.ts,misc,covered-by-rust-equivalent,top-level context.ts
coordinator/coordinatorMode.ts,coordinator,covered-by-rust-equivalent,coordinator/coordinatorMode
cost-tracker.ts,misc,covered-by-rust-equivalent,top-level cost-tracker.ts
costHook.ts,misc,covered-by-rust-equivalent,top-level costHook.ts
dialogLaunchers.tsx,misc,covered-by-rust-equivalent,top-level dialogLaunchers.tsx
entrypoints/agentSdkTypes.ts,entrypoints,covered-by-rust-equivalent,entrypoints/agentSdkTypes
entrypoints/cli.tsx,entrypoints,needs-port,entrypoints/cli
entrypoints/init.ts,entrypoints,covered-by-rust-equivalent,entrypoints/init
entrypoints/mcp.ts,entrypoints,needs-port,entrypoints/mcp
entrypoints/sandboxTypes.ts,entrypoints,covered-by-rust-equivalent,entrypoints/sandboxTypes
entrypoints/sdk/controlSchemas.ts,entrypoints,covered-by-rust-equivalent,entrypoints/controlSchemas
entrypoints/sdk/coreSchemas.ts,entrypoints,covered-by-rust-equivalent,entrypoints/coreSchemas
entrypoints/sdk/coreTypes.ts,entrypoints,covered-by-rust-equivalent,entrypoints/coreTypes
history.ts,misc,covered-by-rust-equivalent,top-level history.ts
hooks/fileSuggestions.ts,hook,covered-by-rust-equivalent,React hook fileSuggestions
hooks/notifs/useAutoModeUnavailableNotification.ts,hook,covered-by-rust-equivalent,React hook useAutoModeUnavailableNotification
hooks/notifs/useCanSwitchToExistingSubscription.tsx,hook,covered-by-rust-equivalent,React hook useCanSwitchToExistingSubscription
hooks/notifs/useDeprecationWarningNotification.tsx,hook,covered-by-rust-equivalent,React hook useDeprecationWarningNotification
hooks/notifs/useFastModeNotification.tsx,hook,covered-by-rust-equivalent,React hook useFastModeNotification
hooks/notifs/useIDEStatusIndicator.tsx,hook,covered-by-rust-equivalent,React hook useIDEStatusIndicator
hooks/notifs/useInstallMessages.tsx,hook,covered-by-rust-equivalent,React hook useInstallMessages
hooks/notifs/useLspInitializationNotification.tsx,hook,covered-by-rust-equivalent,React hook useLspInitializationNotification
hooks/notifs/useMcpConnectivityStatus.tsx,hook,covered-by-rust-equivalent,React hook useMcpConnectivityStatus
hooks/notifs/useModelMigrationNotifications.tsx,hook,covered-by-rust-equivalent,React hook useModelMigrationNotifications
hooks/notifs/useNpmDeprecationNotification.tsx,hook,covered-by-rust-equivalent,React hook useNpmDeprecationNotification
hooks/notifs/usePluginAutoupdateNotification.tsx,hook,covered-by-rust-equivalent,React hook usePluginAutoupdateNotification
hooks/notifs/usePluginInstallationStatus.tsx,hook,covered-by-rust-equivalent,React hook usePluginInstallationStatus
hooks/notifs/useRateLimitWarningNotification.tsx,hook,covered-by-rust-equivalent,React hook useRateLimitWarningNotification
hooks/notifs/useSettingsErrors.tsx,hook,covered-by-rust-equivalent,React hook useSettingsErrors
hooks/notifs/useStartupNotification.ts,hook,covered-by-rust-equivalent,React hook useStartupNotification
hooks/notifs/useTeammateShutdownNotification.ts,hook,covered-by-rust-equivalent,React hook useTeammateShutdownNotification
hooks/renderPlaceholder.ts,hook,covered-by-rust-equivalent,React hook renderPlaceholder
hooks/toolPermission/PermissionContext.ts,hook,covered-by-rust-equivalent,React hook PermissionContext
hooks/toolPermission/handlers/coordinatorHandler.ts,hook,covered-by-rust-equivalent,React hook coordinatorHandler
hooks/toolPermission/handlers/interactiveHandler.ts,hook,covered-by-rust-equivalent,React hook interactiveHandler
hooks/toolPermission/handlers/swarmWorkerHandler.ts,hook,covered-by-rust-equivalent,React hook swarmWorkerHandler
hooks/toolPermission/permissionLogging.ts,hook,covered-by-rust-equivalent,React hook permissionLogging
hooks/unifiedSuggestions.ts,hook,covered-by-rust-equivalent,React hook unifiedSuggestions
hooks/useAfterFirstRender.ts,hook,covered-by-rust-equivalent,React hook useAfterFirstRender
hooks/useApiKeyVerification.ts,hook,covered-by-rust-equivalent,React hook useApiKeyVerification
hooks/useArrowKeyHistory.tsx,hook,covered-by-rust-equivalent,React hook useArrowKeyHistory
hooks/useAssistantHistory.ts,hook,covered-by-rust-equivalent,React hook useAssistantHistory
hooks/useAwaySummary.ts,hook,covered-by-rust-equivalent,React hook useAwaySummary
hooks/useBackgroundTaskNavigation.ts,hook,covered-by-rust-equivalent,React hook useBackgroundTaskNavigation
hooks/useBlink.ts,hook,covered-by-rust-equivalent,React hook useBlink
hooks/useCanUseTool.tsx,hook,needs-port,React hook useCanUseTool
hooks/useCancelRequest.ts,hook,covered-by-rust-equivalent,React hook useCancelRequest
hooks/useChromeExtensionNotification.tsx,hook,covered-by-rust-equivalent,React hook useChromeExtensionNotification
hooks/useClaudeCodeHintRecommendation.tsx,hook,covered-by-rust-equivalent,React hook useClaudeCodeHintRecommendation
hooks/useClipboardImageHint.ts,hook,covered-by-rust-equivalent,React hook useClipboardImageHint
hooks/useCommandKeybindings.tsx,hook,covered-by-rust-equivalent,React hook useCommandKeybindings
hooks/useCommandQueue.ts,hook,covered-by-rust-equivalent,React hook useCommandQueue
hooks/useCopyOnSelect.ts,hook,covered-by-rust-equivalent,React hook useCopyOnSelect
hooks/useDeferredHookMessages.ts,hook,covered-by-rust-equivalent,React hook useDeferredHookMessages
hooks/useDiffData.ts,hook,needs-port,React hook useDiffData
hooks/useDiffInIDE.ts,hook,needs-port,React hook useDiffInIDE
hooks/useDirectConnect.ts,hook,covered-by-rust-equivalent,React hook useDirectConnect
hooks/useDoublePress.ts,hook,covered-by-rust-equivalent,React hook useDoublePress
hooks/useDynamicConfig.ts,hook,covered-by-rust-equivalent,React hook useDynamicConfig
hooks/useElapsedTime.ts,hook,covered-by-rust-equivalent,React hook useElapsedTime
hooks/useExitOnCtrlCD.ts,hook,needs-port,React hook useExitOnCtrlCD
hooks/useExitOnCtrlCDWithKeybindings.ts,hook,covered-by-rust-equivalent,React hook useExitOnCtrlCDWithKeybindings
hooks/useFileHistorySnapshotInit.ts,hook,covered-by-rust-equivalent,React hook useFileHistorySnapshotInit
hooks/useGlobalKeybindings.tsx,hook,covered-by-rust-equivalent,React hook useGlobalKeybindings
hooks/useHistorySearch.ts,hook,covered-by-rust-equivalent,React hook useHistorySearch
hooks/useIDEIntegration.tsx,hook,covered-by-rust-equivalent,React hook useIDEIntegration
hooks/useIdeAtMentioned.ts,hook,needs-port,React hook useIdeAtMentioned
hooks/useIdeConnectionStatus.ts,hook,covered-by-rust-equivalent,React hook useIdeConnectionStatus
hooks/useIdeLogging.ts,hook,covered-by-rust-equivalent,React hook useIdeLogging
hooks/useIdeSelection.ts,hook,covered-by-rust-equivalent,React hook useIdeSelection
hooks/useInboxPoller.ts,hook,covered-by-rust-equivalent,React hook useInboxPoller
hooks/useInputBuffer.ts,hook,covered-by-rust-equivalent,React hook useInputBuffer
hooks/useIssueFlagBanner.ts,hook,covered-by-rust-equivalent,React hook useIssueFlagBanner
hooks/useLogMessages.ts,hook,covered-by-rust-equivalent,React hook useLogMessages
hooks/useLspPluginRecommendation.tsx,hook,covered-by-rust-equivalent,React hook useLspPluginRecommendation
hooks/useMailboxBridge.ts,hook,covered-by-rust-equivalent,React hook useMailboxBridge
hooks/useMainLoopModel.ts,hook,covered-by-rust-equivalent,React hook useMainLoopModel
hooks/useManagePlugins.ts,hook,covered-by-rust-equivalent,React hook useManagePlugins
hooks/useMemoryUsage.ts,hook,covered-by-rust-equivalent,React hook useMemoryUsage
hooks/useMergedClients.ts,hook,covered-by-rust-equivalent,React hook useMergedClients
hooks/useMergedCommands.ts,hook,covered-by-rust-equivalent,React hook useMergedCommands
hooks/useMergedTools.ts,hook,covered-by-rust-equivalent,React hook useMergedTools
hooks/useMinDisplayTime.ts,hook,covered-by-rust-equivalent,React hook useMinDisplayTime
hooks/useNotifyAfterTimeout.ts,hook,covered-by-rust-equivalent,React hook useNotifyAfterTimeout
hooks/useOfficialMarketplaceNotification.tsx,hook,covered-by-rust-equivalent,React hook useOfficialMarketplaceNotification
hooks/usePasteHandler.ts,hook,covered-by-rust-equivalent,React hook usePasteHandler
hooks/usePluginRecommendationBase.tsx,hook,covered-by-rust-equivalent,React hook usePluginRecommendationBase
hooks/usePrStatus.ts,hook,covered-by-rust-equivalent,React hook usePrStatus
hooks/usePromptSuggestion.ts,hook,covered-by-rust-equivalent,React hook usePromptSuggestion
hooks/usePromptsFromClaudeInChrome.tsx,hook,covered-by-rust-equivalent,React hook usePromptsFromClaudeInChrome
hooks/useQueueProcessor.ts,hook,covered-by-rust-equivalent,React hook useQueueProcessor
hooks/useRemoteSession.ts,hook,covered-by-rust-equivalent,React hook useRemoteSession
hooks/useReplBridge.tsx,hook,covered-by-rust-equivalent,React hook useReplBridge
hooks/useSSHSession.ts,hook,covered-by-rust-equivalent,React hook useSSHSession
hooks/useScheduledTasks.ts,hook,covered-by-rust-equivalent,React hook useScheduledTasks
hooks/useSearchInput.ts,hook,covered-by-rust-equivalent,React hook useSearchInput
hooks/useSessionBackgrounding.ts,hook,covered-by-rust-equivalent,React hook useSessionBackgrounding
hooks/useSettings.ts,hook,covered-by-rust-equivalent,React hook useSettings
hooks/useSettingsChange.ts,hook,covered-by-rust-equivalent,React hook useSettingsChange
hooks/useSkillImprovementSurvey.ts,hook,covered-by-rust-equivalent,React hook useSkillImprovementSurvey
hooks/useSkillsChange.ts,hook,covered-by-rust-equivalent,React hook useSkillsChange
hooks/useSwarmInitialization.ts,hook,covered-by-rust-equivalent,React hook useSwarmInitialization
hooks/useSwarmPermissionPoller.ts,hook,covered-by-rust-equivalent,React hook useSwarmPermissionPoller
hooks/useTaskListWatcher.ts,hook,covered-by-rust-equivalent,React hook useTaskListWatcher
hooks/useTasksV2.ts,hook,covered-by-rust-equivalent,React hook useTasksV2
hooks/useTeammateViewAutoExit.ts,hook,covered-by-rust-equivalent,React hook useTeammateViewAutoExit
hooks/useTeleportResume.tsx,hook,covered-by-rust-equivalent,React hook useTeleportResume
hooks/useTerminalSize.ts,hook,covered-by-rust-equivalent,React hook useTerminalSize
hooks/useTextInput.ts,hook,covered-by-rust-equivalent,React hook useTextInput
hooks/useTimeout.ts,hook,covered-by-rust-equivalent,React hook useTimeout
hooks/useTurnDiffs.ts,hook,covered-by-rust-equivalent,React hook useTurnDiffs
hooks/useTypeahead.tsx,hook,needs-port,React hook useTypeahead
hooks/useUpdateNotification.ts,hook,covered-by-rust-equivalent,React hook useUpdateNotification
hooks/useVimInput.ts,hook,covered-by-rust-equivalent,React hook useVimInput
hooks/useVirtualScroll.ts,hook,covered-by-rust-equivalent,React hook useVirtualScroll
hooks/useVoice.ts,hook,covered-by-rust-equivalent,React hook useVoice
hooks/useVoiceEnabled.ts,hook,covered-by-rust-equivalent,React hook useVoiceEnabled
hooks/useVoiceIntegration.tsx,hook,covered-by-rust-equivalent,React hook useVoiceIntegration
ink/Ansi.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/bidi.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/clearTerminal.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/colorize.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/AlternateScreen.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/App.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/AppContext.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/Box.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/Button.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/ClockContext.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/CursorDeclarationContext.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/ErrorOverview.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/Link.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/Newline.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/NoSelect.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/RawAnsi.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/ScrollBox.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/Spacer.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/StdinContext.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/TerminalFocusContext.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/TerminalSizeContext.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/components/Text.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/constants.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/dom.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/events/click-event.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/events/dispatcher.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/events/emitter.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/events/event-handlers.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/events/event.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/events/focus-event.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/events/input-event.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/events/keyboard-event.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/events/terminal-event.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/events/terminal-focus-event.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/focus.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/frame.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/get-max-width.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/hit-test.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/hooks/use-animation-frame.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/hooks/use-app.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/hooks/use-declared-cursor.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/hooks/use-input.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/hooks/use-interval.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/hooks/use-search-highlight.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/hooks/use-selection.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/hooks/use-stdin.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/hooks/use-tab-status.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/hooks/use-terminal-focus.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/hooks/use-terminal-title.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/hooks/use-terminal-viewport.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/ink.tsx,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/instances.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/layout/engine.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/layout/geometry.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/layout/node.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/layout/yoga.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/line-width-cache.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/log-update.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/measure-element.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/measure-text.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/node-cache.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/optimizer.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/output.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/parse-keypress.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/reconciler.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/render-border.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/render-node-to-output.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/render-to-screen.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/renderer.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/root.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/screen.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/searchHighlight.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/selection.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/squash-text-nodes.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/stringWidth.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/styles.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/supports-hyperlinks.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/tabstops.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/terminal-focus-state.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/terminal-querier.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/terminal.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/termio/ansi.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/termio/csi.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/termio/dec.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/termio/esc.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/termio/osc.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/termio/parser.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/termio/sgr.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/termio/tokenize.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/termio/types.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/termio.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/useTerminalNotification.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/warn.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/widest-line.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/wrap-text.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink/wrapAnsi.ts,tui-renderer,covered-by-rust-equivalent,Ink → ratatui replaces this area
ink.ts,misc,needs-port,top-level ink.ts
interactiveHelpers.tsx,misc,covered-by-rust-equivalent,top-level interactiveHelpers.tsx
keybindings/KeybindingContext.tsx,keybindings,covered-by-rust-equivalent,keybindings embedded in Rust modules
keybindings/KeybindingProviderSetup.tsx,keybindings,covered-by-rust-equivalent,keybindings embedded in Rust modules
keybindings/defaultBindings.ts,keybindings,covered-by-rust-equivalent,keybindings embedded in Rust modules
keybindings/loadUserBindings.ts,keybindings,covered-by-rust-equivalent,keybindings embedded in Rust modules
keybindings/match.ts,keybindings,covered-by-rust-equivalent,keybindings embedded in Rust modules
keybindings/parser.ts,keybindings,covered-by-rust-equivalent,keybindings embedded in Rust modules
keybindings/reservedShortcuts.ts,keybindings,covered-by-rust-equivalent,keybindings embedded in Rust modules
keybindings/resolver.ts,keybindings,covered-by-rust-equivalent,keybindings embedded in Rust modules
keybindings/schema.ts,keybindings,covered-by-rust-equivalent,keybindings embedded in Rust modules
keybindings/shortcutFormat.ts,keybindings,covered-by-rust-equivalent,keybindings embedded in Rust modules
keybindings/template.ts,keybindings,covered-by-rust-equivalent,keybindings embedded in Rust modules
keybindings/useKeybinding.ts,keybindings,covered-by-rust-equivalent,keybindings embedded in Rust modules
keybindings/useShortcutDisplay.ts,keybindings,covered-by-rust-equivalent,keybindings embedded in Rust modules
keybindings/validate.ts,keybindings,covered-by-rust-equivalent,keybindings embedded in Rust modules
main.tsx,misc,covered-by-rust-equivalent,top-level main.tsx
memdir/findRelevantMemories.ts,memdir,needs-port,Memory dir ops findRelevantMemories
memdir/memdir.ts,memdir,needs-port,Memory dir ops memdir
memdir/memoryAge.ts,memdir,needs-port,Memory dir ops memoryAge
memdir/memoryScan.ts,memdir,needs-port,Memory dir ops memoryScan
memdir/memoryTypes.ts,memdir,needs-port,Memory dir ops memoryTypes
memdir/paths.ts,memdir,needs-port,Memory dir ops paths
memdir/teamMemPaths.ts,memdir,needs-port,Memory dir ops teamMemPaths
memdir/teamMemPrompts.ts,memdir,needs-port,Memory dir ops teamMemPrompts
migrations/migrateAutoUpdatesToSettings.ts,migration,intentionally-omitted,"TS DB migration, no Rust equivalent"
migrations/migrateBypassPermissionsAcceptedToSettings.ts,migration,intentionally-omitted,"TS DB migration, no Rust equivalent"
migrations/migrateEnableAllProjectMcpServersToSettings.ts,migration,intentionally-omitted,"TS DB migration, no Rust equivalent"
migrations/migrateFennecToOpus.ts,migration,intentionally-omitted,"TS DB migration, no Rust equivalent"
migrations/migrateLegacyOpusToCurrent.ts,migration,intentionally-omitted,"TS DB migration, no Rust equivalent"
migrations/migrateOpusToOpus1m.ts,migration,intentionally-omitted,"TS DB migration, no Rust equivalent"
migrations/migrateReplBridgeEnabledToRemoteControlAtStartup.ts,migration,intentionally-omitted,"TS DB migration, no Rust equivalent"
